LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.0251713,36.956331,540,WEST CLIFF DR,,,,,95060,,de859b0f83a856c6
-122.0257939,36.9555381,580,WEST CLIFF DR,,,,,95060,,6818613cbb868f5a
-122.025361,36.9565023,534,WEST CLIFF DR,,,,,95060,,7adaaa1080702b24
-122.0257939,36.9555381,544,WEST CLIFF DR,,,,,95060,,b47161db29462699
-122.0257939,36.9555381,550,WEST CLIFF DR,,,,,95060,,46156be9ddb2ac11
-122.032699,36.9525978,880,WEST CLIFF DR,1,,,,95060,,72fb2bd403994073
-122.0267172,36.9514513,701,WEST CLIFF DR,,,,,95060,,72e34f9bbebfbfb6
-122.0257939,36.9555381,560,WEST CLIFF DR,,,,,95060,,c439645ac219b8fa
-122.026733,36.951606,701,WEST CLIFF DR,CMN-02,,,,95060,,c716de69b3f0b496
-122.032699,36.9525978,880,WEST CLIFF DR,10,,,,95060,,b8d1d877556ec5e8
-122.032699,36.9525978,880,WEST CLIFF DR,11,,,,95060,,01b6e738c32b7c57
-122.032699,36.9525978,880,WEST CLIFF DR,13,,,,95060,,7b8b40e0ec11d890
-122.032699,36.9525978,880,WEST CLIFF DR,12,,,,95060,,27afd38100739eae
-122.032699,36.9525978,880,WEST CLIFF DR,14,,,,95060,,1ad2a22dd55945e6
-122.0268203,36.9622744,170,WEST CLIFF DR,70,,,,95060,,2765ede9b030b1b6
-122.032699,36.9525978,880,WEST CLIFF DR,3,,,,95060,,e10de342a84202a0
-122.032699,36.9525978,880,WEST CLIFF DR,2,,,,95060,,08f26e30b87859e7
-122.032699,36.9525978,880,WEST CLIFF DR,15,,,,95060,,ca404291d4d5700b
-122.032699,36.9525978,880,WEST CLIFF DR,6,,,,95060,,a518ef2990b75dcf
-122.032699,36.9525978,880,WEST CLIFF DR,5,,,,95060,,8d9aa27d1f6cb553
-122.0332947,36.9526557,890,WEST CLIFF DR,,,,,95060,,8aa334a8ec97fb59
-122.032699,36.9525978,880,WEST CLIFF DR,7,,,,95060,,97f783fd48e86580
-122.032699,36.9525978,880,WEST CLIFF DR,4,,,,95060,,07267b7de1320236
-122.032699,36.9525978,880,WEST CLIFF DR,8,,,,95060,,e325b8a3d15b2006
-122.032699,36.9525978,880,WEST CLIFF DR,9,,,,95060,,50d8d9b17b063773
-122.0333703,36.9525042,890,WEST CLIFF DR,1,,,,95060,,ad87d0e4b78c7c2a
-122.0332145,36.9526738,890,WEST CLIFF DR,11,,,,95060,,d4e19ab6d43fc557
-122.0332221,36.9527571,890,WEST CLIFF DR,10,,,,95060,,dc72368b1f85261d
-122.0332085,36.9525228,890,WEST CLIFF DR,12,,,,95060,,8f26503db9f5db52
-122.0333703,36.9525042,890,WEST CLIFF DR,13,,,,95060,,46f223cbd72c5629
-122.0332145,36.9526738,890,WEST CLIFF DR,16,,,,95060,,227dff4937d52755
-122.0334639,36.952661,890,WEST CLIFF DR,15,,,,95060,,78f915c57793ebfb
-122.0334504,36.9524993,890,WEST CLIFF DR,14,,,,95060,,f57b4afa5485157a
-122.0332085,36.9525228,890,WEST CLIFF DR,18,,,,95060,,cf681c7a17e014c7
-122.0334504,36.9524993,890,WEST CLIFF DR,2,,,,95060,,1bb7e8ddf60e6258
-122.0334638,36.9526609,890,WEST CLIFF DR,3,,,,95060,,88363929b6757dd6
-122.0332145,36.9526738,890,WEST CLIFF DR,5,,,,95060,,4756641e4ec569ae
-122.0332221,36.9527571,890,WEST CLIFF DR,4,,,,95060,,be24189d61793884
-122.0333703,36.9525042,890,WEST CLIFF DR,7,,,,95060,,17b1f7630deabb91
-122.0332102,36.9525242,890,WEST CLIFF DR,6,,,,95060,,723062a6b7010fc6
-122.0334639,36.952661,890,WEST CLIFF DR,9,,,,95060,,0336571eb932019f
-122.0340845,36.9524328,916,WEST CLIFF DR,,,,,95060,,5e08c58cb51ae49f
-122.0334507,36.952497,890,WEST CLIFF DR,8,,,,95060,,af87527ab5760fb8
-122.0338808,36.9524165,902,WEST CLIFF DR,,,,,95060,,09fc2c831f3be1ec
-122.034636,36.9525051,928,WEST CLIFF DR,,,,,95060,,50fa29c82bd1d5f1
-122.0349469,36.9525691,936,WEST CLIFF DR,,,,,95060,,d5ae8108154b5ef4
-122.0342859,36.9524523,920,WEST CLIFF DR,,,,,95060,,e183fc2adc5191e8
-122.0347926,36.9525354,932,WEST CLIFF DR,,,,,95060,,24c28d7d5a9ba6a6
-122.034636,36.9525051,930,WEST CLIFF DR,,,,,95060,,022d7a7b0d0f66c4
-122.034478,36.9524787,924,WEST CLIFF DR,,,,,95060,,b04c5184ed076957
-122.0351019,36.9526063,942,WEST CLIFF DR,,,,,95060,,5547e862bba88d26
-122.0352507,36.9526526,946,WEST CLIFF DR,,,,,95060,,c0efae202ffe114b
-122.0354739,36.9527257,950,WEST CLIFF DR,,,,,95060,,881f2840bc52fe1b
-122.0351019,36.9526063,940,WEST CLIFF DR,,,,,95060,,91e5ac9dd7e8949a
-122.0352507,36.9526526,944,WEST CLIFF DR,,,,,95060,,d0c4a63299f13d1b
-122.0359617,36.952945,966,WEST CLIFF DR,,,,,95060,,4a1e4eb6f8bf4b32
-122.0358252,36.9528757,960,WEST CLIFF DR,,,,,95060,,4c859f2a723207e6
-122.0356975,36.9528129,956,WEST CLIFF DR,,,,,95060,,a1831fe4175fb627
-122.0356975,36.9528129,958,WEST CLIFF DR,,,,,95060,,1d1bf1a9205507d9
-122.0363262,36.9530825,974,WEST CLIFF DR,,,,,95060,,17524de69a38630d
-122.0366479,36.9531252,980,WEST CLIFF DR,,,,,95060,,483ae5858cd45795
-122.0379803,36.9532549,1004,WEST CLIFF DR,,,,,95060,,6d6a0b48d3927b3a
-122.0369046,36.9531474,986,WEST CLIFF DR,,,,,95060,,811defb07dc980fa
-122.0385906,36.9533314,1020,WEST CLIFF DR,,,,,95060,,664111f67a0ba680
-122.0383084,36.9533559,1016,WEST CLIFF DR,,,,,95060,,2d69500d8dacc2e2
-122.0361205,36.953015,968,WEST CLIFF DR,,,,,95060,,4e10805c77897c67
-122.0391279,36.9534864,1036,WEST CLIFF DR,,,,,95060,,a93050192eb07f64
-122.0396634,36.9535598,1050,WEST CLIFF DR,,,,,95060,,39913af21f78830a
-122.0388587,36.9533101,1030,WEST CLIFF DR,,,,,95060,,d9849ebbde56d16b
-122.0393119,36.9535413,1040,WEST CLIFF DR,,,,,95060,,335004c808acf96c
-122.0394889,36.9535571,1046,WEST CLIFF DR,,,,,95060,,3d2823837903b7fe
-122.039838,36.9535532,1056,WEST CLIFF DR,,,,,95060,,01de9319c71beb2c
-122.0402184,36.9535347,1102,WEST CLIFF DR,,,,,95060,,bb77e7f28f9a6adb
-122.0403889,36.9535253,1110,WEST CLIFF DR,,,,,95060,,c4fe9792ee16fda2
-122.040969,36.9534699,1122,WEST CLIFF DR,,,,,95060,,599ac40a778baa00
-122.0405614,36.9535149,1114,WEST CLIFF DR,,,,,95060,,cc1bee0850359047
-122.0407636,36.953494,1118,WEST CLIFF DR,,,,,95060,,32c55a5cc1aa0e99
-122.0411883,36.9534509,1128,WEST CLIFF DR,,,,,95060,,67bce7f2440c53b5
-122.0414105,36.9534155,1132,WEST CLIFF DR,,,,,95060,,529ff7ed50f7f31c
-122.042989,36.9517166,1212,WEST CLIFF DR,,,,,95060,,6a6aa97851725968
-122.042767,36.9518612,1206,WEST CLIFF DR,,,,,95060,,07475df3c82c6380
-122.0415717,36.9533435,1136,WEST CLIFF DR,,,,,95060,,40f9b044b3c3b782
-122.0419514,36.952817,1148,WEST CLIFF DR,,,,,95060,,b631f783a0b7081f
-122.0423657,36.9523693,1168,WEST CLIFF DR,,,,,95060,,260c7b42d2d8c280
-122.0431655,36.9516856,1222,WEST CLIFF DR,,,,,95060,,a53258da49093b82
-122.0433068,36.9515328,1226,WEST CLIFF DR,,,,,95060,,584c5b983bf46133
-122.0436519,36.9515441,1234,WEST CLIFF DR,,,,,95060,,9eba77e795306def
-122.0437847,36.9513275,1238,WEST CLIFF DR,,,,,95060,,1adabc5b736e4a21
-122.0439525,36.9512825,1242,WEST CLIFF DR,,,,,95060,,09c46ffbc5c1dffd
-122.0446177,36.9509244,1302,WEST CLIFF DR,,,,,95060,,8c218b2306de21c9
-122.0447763,36.9508768,1310,WEST CLIFF DR,,,,,95060,,7fb53b0f8f8cc3ce
-122.0446162,36.9505077,1307,WEST CLIFF DR,,,,,95060,,c02d9b69c78e41c8
-122.0442089,36.9512491,1252,WEST CLIFF DR,,,,,95060,,ebdb330bdf011c6b
-122.0450978,36.9508728,1316,WEST CLIFF DR,,,,,95060,,7450513703029528
-122.045269,36.950634,1324,WEST CLIFF DR,,,,,95060,,189420b8a222010e
-122.0449393,36.9508819,1314,WEST CLIFF DR,,,,,95060,,36915ac82403014c
-122.0449393,36.9508819,1312,WEST CLIFF DR,,,,,95060,,baebd4ba9a9e7a33
-122.0458176,36.9505525,1406,WEST CLIFF DR,,,,,95060,,ccb86203ee83a473
-122.0456499,36.9505825,1402,WEST CLIFF DR,,,,,95060,,0d62cb1018f2024e
-122.0459426,36.9505305,1410,WEST CLIFF DR,,,,,95060,,98b60894cb76e5e1
-122.0461885,36.9504317,1420,WEST CLIFF DR,,,,,95060,,9f7f946f11757699
-122.0460468,36.950471,1414,WEST CLIFF DR,,,,,95060,,55a925113028984f
-122.046342,36.9503897,1424,WEST CLIFF DR,,,,,95060,,161aa10a5a4835b8
-122.0467483,36.9501843,1506,WEST CLIFF DR,,,,,95060,,918d5846553e4545
-122.0466179,36.9502079,1502,WEST CLIFF DR,,,,,95060,,c6ac82ab0abc7a69
-122.0470356,36.9502117,1514,WEST CLIFF DR,,,,,95060,,8bb31f75f9f1eb20
-122.0468846,36.9501789,1510,WEST CLIFF DR,,,,,95060,,84e5df409646c030
-122.047178,36.9502588,1518,WEST CLIFF DR,,,,,95060,,366854b3f3e14f0e
-122.0474576,36.9502863,1526,WEST CLIFF DR,,,,,95060,,9737e1fbe4cbb752
-122.0477805,36.9502257,1600,WEST CLIFF DR,,,,,95060,,c5edb127276bfb7a
-122.047945,36.950182,1608,WEST CLIFF DR,,,,,95060,,e5e4188ac1d88397
-122.047318,36.9502722,1522,WEST CLIFF DR,,,,,95060,,81cd4fdcccb807ff
-122.0483168,36.9500548,1620,WEST CLIFF DR,,,,,95060,,6316a319eb3074a2
-122.0487219,36.9499123,1708,WEST CLIFF DR,,,,,95060,,322c6f8869cd1f61
-122.0488867,36.9498822,1710,WEST CLIFF DR,,,,,95060,,6a85d6cf8360d907
-122.0487219,36.9499123,1704,WEST CLIFF DR,,,,,95060,,f79f109566d904e7
-122.0481526,36.9500932,1612,WEST CLIFF DR,,,,,95060,,5862d16e7284381c
-122.0496765,36.9497989,1804,WEST CLIFF DR,,,,,95060,,d1f6353fd4bb195a
-122.0492165,36.949679,1720,WEST CLIFF DR,,,,,95060,,470b909b0083ba61
-122.0490469,36.9498309,1712,WEST CLIFF DR,,,,,95060,,215218820958de10
-122.0505549,36.9499209,2002,WEST CLIFF DR,,,,,95060,,9663c41c1580d77b
-122.0500028,36.9498321,1816,WEST CLIFF DR,,,,,95060,,c34ce59af16193b5
-122.0496765,36.9497989,1802,WEST CLIFF DR,,,,,95060,,81e3e8c92b87846b
-122.0509926,36.949944,2016,WEST CLIFF DR,,,,,95060,,496e096084ad2109
-122.0507037,36.9499341,2006,WEST CLIFF DR,,,,,95060,,5e69197979d0435a
-122.0508488,36.9499376,2010,WEST CLIFF DR,,,,,95060,,8f413bc79d735291
-122.0501768,36.949841,1820,WEST CLIFF DR,,,,,95060,,2dfad7f4bf90e0f1
-122.0511407,36.949976,2020,WEST CLIFF DR,,,,,95060,,3e2f7247df3b1a3f
-122.051294,36.9500305,2024,WEST CLIFF DR,,,,,95060,,6ccb92f94bb50305
-122.0515228,36.9500775,2032,WEST CLIFF DR,,,,,95060,,5681cabb2775e050
-122.0519489,36.9499756,2102,WEST CLIFF DR,,,,,95060,,a2783a03bf37161c
-122.032699,36.9525978,880,WEST CLIFF DR,,,,,95060,,f22a27f5912317cf
-122.0515228,36.9500775,2028,WEST CLIFF DR,,,,,95060,,9940c4fbac713a01
-122.0532239,36.9504369,2202,WEST CLIFF DR,,,,,95060,,0841dfaec2815e89
-122.0524269,36.9502359,2116,WEST CLIFF DR,,,,,95060,,5a7288efb15f9e0b
-122.0521538,36.9499958,2112,WEST CLIFF DR,,,,,95060,,cc4f5b9b1deb0d64
-122.0526018,36.9502985,2124,WEST CLIFF DR,,,,,95060,,e8280e1a79af69c1
-122.0533847,36.9503811,2206,WEST CLIFF DR,,,,,95060,,ce0a74c59b10fc8e
-122.0534939,36.9502839,2210,WEST CLIFF DR,,,,,95060,,e1c2c50f82cd4e70
-122.0535909,36.9501767,2214,WEST CLIFF DR,,,,,95060,,a3d8b0948862c055
-122.0539094,36.9497315,2232,WEST CLIFF DR,,,,,95060,,c46a09967b6b035e
-122.0537694,36.9498014,2226,WEST CLIFF DR,,,,,95060,,52b90b38e0776604
-122.0537107,36.9499276,2222,WEST CLIFF DR,,,,,95060,,23b56f93d2b3f969
-122.0540374,36.9496526,2236,WEST CLIFF DR,,,,,95060,,135d972294d7a326
-122.0542641,36.9494682,2244,WEST CLIFF DR,,,,,95060,,3e66405863eee649
-122.0536661,36.9500597,2218,WEST CLIFF DR,,,,,95060,,85bee347fa5a81fb
-122.05444,36.949672,2256,WEST CLIFF DR,,,,,95060,,fdf9588e489a622f
-122.0541483,36.949556,2240,WEST CLIFF DR,,,,,95060,,b14a61d410181f45
-122.0549246,36.9497309,2302,WEST CLIFF DR,,,,,95060,,6c6462da77c3cd21
-122.0553362,36.9496949,2320,WEST CLIFF DR,,,,,95060,,e3919c71837e0912
-122.0551525,36.9496974,2310,WEST CLIFF DR,,,,,95060,,de557c0ebd37711d
-122.0570167,36.9520678,2531,WEST CLIFF DR,,,,,95060,,827f2cf7359726e3
-122.0569019,36.9679785,101,WESTERN CT,,,,,95060,,bb6bf8f027b02bd1
-122.0568817,36.9681615,102,WESTERN CT,,,,,95060,,586d5bb10de9c9c3
-122.0570542,36.9678139,105,WESTERN CT,,,,,95060,,8e36c107095aa163
-122.0569329,36.9683506,106,WESTERN CT,,,,,95060,,c739a9c6c43661bc
-122.0572646,36.9677811,109,WESTERN CT,,,,,95060,,d8ba4a161923a9ac
-122.0573856,36.9683217,112,WESTERN CT,,,,,95060,,4c1a7a940d4590a3
-122.0571969,36.9683305,110,WESTERN CT,,,,,95060,,be7b1fd500de6a45
-122.057567,36.9683236,116,WESTERN CT,,,,,95060,,71003709a531339f
-122.057445,36.9679181,111,WESTERN CT,,,,,95060,,5dc5110c73e8f318
-122.0576224,36.9679211,115,WESTERN CT,,,,,95060,,d2986e12c64b1dc4
-122.0578038,36.967923,119,WESTERN CT,,,,,95060,,720f01b9f6ea64d3
-122.0579858,36.967932,121,WESTERN CT,,,,,95060,,4ab269929821f37c
-122.0577484,36.9683255,120,WESTERN CT,,,,,95060,,32514a4d5ee510a9
-122.0579298,36.9683274,124,WESTERN CT,,,,,95060,,8f668c8bae57af13
-122.0581113,36.9683412,128,WESTERN CT,,,,,95060,,cb98adebdea3e61c
-122.0564669,36.9614993,210,WESTERN DR,,,,,95060,,652469e48ee3592f
-122.0569285,36.9615586,211,WESTERN DR,,,,,95060,,1e1269842e0eed05
-122.0569227,36.9613944,205,WESTERN DR,,,,,95060,,be83c27e6e7e4600
-122.0569285,36.9615586,211,WESTERN DR,A,,,,95060,,dd12658861263521
-122.0580134,36.9621525,301,WESTERN DR,,,,,95060,,b491a577eed5b46c
-122.0569344,36.9617178,219,WESTERN DR,,,,,95060,,f45c8798a5f0cd5f
-122.0564613,36.9616202,216,WESTERN DR,,,,,95060,,21771c6136ba8f17
-122.0572189,36.9622035,305,WESTERN DR,,,,,95060,,7527544643b2d965
-122.0576008,36.9614512,233,WESTERN DR,,,,,95060,,fa9fcf0ead755f43
-122.0580189,36.9635562,349,WESTERN DR,,,,,95060,,ad7479f73817d552
-122.0580189,36.9635562,349,WESTERN DR,B,,,,95060,,49d38235fe643ad8
-122.0580189,36.9635562,349,WESTERN DR,C,,,,95060,,a15162b3e8c38b3d
-122.0580189,36.9635562,349,WESTERN DR,A,,,,95060,,c38c6ce63aaa392a
-122.0580189,36.9635562,349,WESTERN DR,D,,,,95060,,bac1316de37e4eda
-122.0580189,36.9635562,349,WESTERN DR,G,,,,95060,,8a82a5bca8bb91bd
-122.0580189,36.9635562,349,WESTERN DR,E,,,,95060,,bc370869b4d22a27
-122.0572189,36.9622035,307,WESTERN DR,,,,,95060,,178c23b3de9c23ac
-122.0580189,36.9635562,349,WESTERN DR,F,,,,95060,,911ce28861d70ff4
-122.0580189,36.9635562,349,WESTERN DR,L,,,,95060,,ac0eaf1090f18741
-122.0580189,36.9635562,349,WESTERN DR,J,,,,95060,,a21dc4e408a3884b
-122.0580189,36.9635562,349,WESTERN DR,P,,,,95060,,1fadb1236a664b63
-122.0580189,36.9635562,349,WESTERN DR,M,,,,95060,,e276eae6b86f21a3
-122.0580189,36.9635562,349,WESTERN DR,H,,,,95060,,817b18196ee85931
-122.0580189,36.9635562,349,WESTERN DR,K,,,,95060,,dc7a6a195932a967
-122.0580189,36.9635562,351,WESTERN DR,,,,,95060,,85c62d5d8cf5d76c
-122.0580189,36.9635562,351,WESTERN DR,A,,,,95060,,cdcfa8637d890ceb
-122.0580189,36.9635562,349,WESTERN DR,N,,,,95060,,7f9ce6fbbc418188
-122.0580189,36.9635562,349,WESTERN DR,R,,,,95060,,e85d51d5280a47b2
-122.0580189,36.9635562,351,WESTERN DR,C,,,,95060,,7f2835777594e92e
-122.0580189,36.9635562,351,WESTERN DR,D,,,,95060,,91200f5a8de9b2d3
-122.0580189,36.9635562,349,WESTERN DR,Q,,,,95060,,69037be49c4e57ac
-122.0580189,36.9635562,351,WESTERN DR,B,,,,95060,,efee969d47fde826
-122.0580189,36.9635562,351,WESTERN DR,F,,,,95060,,698c6b25f8b33a81
-122.0580189,36.9635562,351,WESTERN DR,E,,,,95060,,0fe75fd7d698b4fc
-122.0580189,36.9635562,351,WESTERN DR,G,,,,95060,,ea352ff9a0d8b34f
-122.0580189,36.9635562,353,WESTERN DR,,,,,95060,,7983d7cd5cfb43df
-122.0580189,36.9635562,351,WESTERN DR,H,,,,95060,,18d7872762c13ddc
-122.0580189,36.9635562,351,WESTERN DR,J,,,,95060,,72eb9d395cd05ea1
-122.0580189,36.9635562,351,WESTERN DR,K,,,,95060,,cb36dc0fd881fbb0
-122.0580189,36.9635562,353,WESTERN DR,C,,,,95060,,1f78460d6c6009d7
-122.0580189,36.9635562,353,WESTERN DR,D,,,,95060,,a7194d1a037ca8dc
-122.0580189,36.9635562,353,WESTERN DR,A,,,,95060,,42305e827deaccef
-122.0580189,36.9635562,353,WESTERN DR,B,,,,95060,,0d016c07857b2df7
-122.0580189,36.9635562,353,WESTERN DR,E,,,,95060,,f2088d567d5e2b47
-122.0580189,36.9635562,353,WESTERN DR,I,,,,95060,,409973767a6cfe85
-122.0580189,36.9635562,353,WESTERN DR,F,,,,95060,,52c0bf0d4c7d5245
-122.0580189,36.9635562,353,WESTERN DR,G,,,,95060,,ce1faafe8d029894
-122.0580189,36.9635562,353,WESTERN DR,L,,,,95060,,0d9e3621b6581bc0
-122.0580189,36.9635562,353,WESTERN DR,J,,,,95060,,224262f75e94b4e5
-122.0580189,36.9635562,353,WESTERN DR,H,,,,95060,,ceffa4e035313b68
-122.0580189,36.9635562,353,WESTERN DR,M,,,,95060,,b7fc145fe109f470
-122.0580189,36.9635562,353,WESTERN DR,N,,,,95060,,f3720c9135d13821
-122.0580189,36.9635562,353,WESTERN DR,P,,,,95060,,5d165e7908062aa1
-122.0580189,36.9635562,355,WESTERN DR,A,,,,95060,,81514955e6c05dc3
-122.0580189,36.9635562,353,WESTERN DR,K,,,,95060,,a7e4f34e0c9a25bd
-122.0580189,36.9635562,353,WESTERN DR,O,,,,95060,,b3ee412ec6c812c2
-122.0580189,36.9635562,355,WESTERN DR,,,,,95060,,c1c716aedcb3b56e
-122.0580189,36.9635562,355,WESTERN DR,G,,,,95060,,f2b201e8d46ce891
-122.0580189,36.9635562,355,WESTERN DR,D,,,,95060,,299d590d5785b8bc
-122.0580189,36.9635562,355,WESTERN DR,E,,,,95060,,04b8b0a96a7df9a9
-122.0580189,36.9635562,355,WESTERN DR,B,,,,95060,,154b854945eda3e8
-122.0580189,36.9635562,355,WESTERN DR,F,,,,95060,,f6e91c0936721e20
-122.0580189,36.9635562,355,WESTERN DR,C,,,,95060,,f91eda9ccd6e3f39
-122.0580189,36.9635562,355,WESTERN DR,M,,,,95060,,d1824c27a8889e86
-122.0580189,36.9635562,355,WESTERN DR,L,,,,95060,,51313599a4707633
-122.0580189,36.9635562,355,WESTERN DR,K,,,,95060,,3874b525ec85a0b9
-122.0580189,36.9635562,355,WESTERN DR,J,,,,95060,,7f604047b5f01e22
-122.0580189,36.9635562,355,WESTERN DR,P,,,,95060,,3ca192c4725ef5a9
-122.0580189,36.9635562,357,WESTERN DR,,,,,95060,,91cf6ed2415356fe
-122.0580189,36.9635562,357,WESTERN DR,B,,,,95060,,890c87e89da8a37c
-122.0580189,36.9635562,355,WESTERN DR,N,,,,95060,,c9e3825440bcd8a8
-122.0580189,36.9635562,357,WESTERN DR,C,,,,95060,,80d28fb1aa1592b3
-122.0580189,36.9635562,357,WESTERN DR,A,,,,95060,,f3ad99d72c65e3de
-122.0580189,36.9635562,355,WESTERN DR,H,,,,95060,,0c574f8089fa8800
-122.0580189,36.9635562,357,WESTERN DR,E,,,,95060,,ecc7c7201d8c4fee
-122.0580189,36.9635562,357,WESTERN DR,H,,,,95060,,32a1aa2c573c6283
-122.0580189,36.9635562,357,WESTERN DR,J,,,,95060,,7ad7f402a7efb967
-122.0580189,36.9635562,357,WESTERN DR,F,,,,95060,,238085d03038cf1f
-122.0580189,36.9635562,357,WESTERN DR,D,,,,95060,,54520cece3c41b49
-122.0580189,36.9635562,357,WESTERN DR,G,,,,95060,,b8f0fa3807a6df75
-122.0580189,36.9635562,357,WESTERN DR,I,,,,95060,,6f49650c9b8e53ad
-122.0580189,36.9635562,357,WESTERN DR,L,,,,95060,,a36f63628cd77561
-122.0580189,36.9635562,357,WESTERN DR,K,,,,95060,,43e36946c38ab914
-122.0580189,36.9635562,357,WESTERN DR,M,,,,95060,,b270878d931ebd49
-122.0580189,36.9635562,357,WESTERN DR,P,,,,95060,,54fc18984e556313
-122.0580189,36.9635562,359,WESTERN DR,A,,,,95060,,3524aab03b4ca47b
-122.0580189,36.9635562,359,WESTERN DR,,,,,95060,,18cc48d9dd91d2bb
-122.0580189,36.9635562,357,WESTERN DR,O,,,,95060,,5bee340f0dc095a1
-122.0580189,36.9635562,357,WESTERN DR,N,,,,95060,,38ec38dcb5d613fe
-122.0580189,36.9635562,357,WESTERN DR,Q,,,,95060,,73922cad798596c5
-122.0580189,36.9635562,359,WESTERN DR,B,,,,95060,,02989e7c108bdbbb
-122.0580189,36.9635562,359,WESTERN DR,D,,,,95060,,c8e933bcd5a61b1d
-122.0580189,36.9635562,359,WESTERN DR,E,,,,95060,,b3b0e8ab5f978212
-122.0580189,36.9635562,359,WESTERN DR,F,,,,95060,,34ffdf19d99c403d
-122.0580189,36.9635562,359,WESTERN DR,C,,,,95060,,7c25ffae02973532
-122.0580189,36.9635562,357,WESTERN DR,R,,,,95060,,3bf470d1e45a7acf
-122.0580189,36.9635562,359,WESTERN DR,H,,,,95060,,26cfc1d00e573856
-122.0580189,36.9635562,359,WESTERN DR,G,,,,95060,,c31fa54ffc6067cb
-122.0580189,36.9635562,359,WESTERN DR,I,,,,95060,,d07bd9bb4e613fdf
-122.0580189,36.9635562,359,WESTERN DR,J,,,,95060,,492d9ee046bdf6a4
-122.0580189,36.9635562,359,WESTERN DR,K,,,,95060,,b542e6d92192fc2e
-122.0580189,36.9635562,361,WESTERN DR,A,,,,95060,,29ed2942f65f1c3b
-122.0580189,36.9635562,361,WESTERN DR,B,,,,95060,,8a502da900009c44
-122.0580189,36.9635562,361,WESTERN DR,,,,,95060,,0e0d2ffe455b0cbd
-122.0580189,36.9635562,361,WESTERN DR,E,,,,95060,,c1c5e9e8eddf1586
-122.0580189,36.9635562,361,WESTERN DR,D,,,,95060,,26ffbbf112af51a0
-122.0580189,36.9635562,361,WESTERN DR,H,,,,95060,,1338e0cf264a3583
-122.0580189,36.9635562,361,WESTERN DR,C,,,,95060,,680cb4303cc7d8f1
-122.0580189,36.9635562,361,WESTERN DR,F,,,,95060,,6d85f894ab2a1952
-122.0580189,36.9635562,365,WESTERN DR,A,,,,95060,,34aa53d46abef862
-122.0580189,36.9635562,361,WESTERN DR,G,,,,95060,,5e3de3df5bc9af54
-122.0580189,36.9635562,363,WESTERN DR,OFC,,,,95060,,c8264f187c41dc05
-122.0580189,36.9635562,365,WESTERN DR,B,,,,95060,,ae09651ee1317121
-122.0580189,36.9635562,363,WESTERN DR,,,,,95060,,923b94a912af9eba
-122.0580189,36.9635562,365,WESTERN DR,F,,,,95060,,9fe41e64ee8a0299
-122.0580189,36.9635562,365,WESTERN DR,H,,,,95060,,843c658d2523f0c1
-122.0580189,36.9635562,365,WESTERN DR,E,,,,95060,,bda0a1206aaff7ba
-122.0580189,36.9635562,365,WESTERN DR,,,,,95060,,cff7845ccdf1bda6
-122.0580189,36.9635562,365,WESTERN DR,D,,,,95060,,ef994aaba5282329
-122.0580189,36.9635562,365,WESTERN DR,C,,,,95060,,33600db9198c80f8
-122.0580189,36.9635562,365,WESTERN DR,G,,,,95060,,4c4d091c6443eb9e
-122.0580189,36.9635562,365,WESTERN DR,L,,,,95060,,fe63cd5b95e765d3
-122.0580189,36.9635562,365,WESTERN DR,M,,,,95060,,337678a3a7ca0853
-122.0580189,36.9635562,365,WESTERN DR,P,,,,95060,,8828f6a91ba50069
-122.0580189,36.9635562,365,WESTERN DR,N,,,,95060,,738cc36356810d3f
-122.0580189,36.9635562,365,WESTERN DR,J,,,,95060,,e92da9fafcc84788
-122.0580189,36.9635562,365,WESTERN DR,K,,,,95060,,c5f2c8f2bf314de3
-122.0580189,36.9635562,367,WESTERN DR,C,,,,95060,,d3117ddf295ef1ee
-122.0580189,36.9635562,367,WESTERN DR,B,,,,95060,,d25443f6bbb0a51a
-122.0580189,36.9635562,367,WESTERN DR,,,,,95060,,5af43be42e9e49f1
-122.0580189,36.9635562,367,WESTERN DR,E,,,,95060,,b068cefa8cc60170
-122.0580189,36.9635562,367,WESTERN DR,D,,,,95060,,7db4793284ab6440
-122.0580189,36.9635562,367,WESTERN DR,H,,,,95060,,97db567e6081890d
-122.0580189,36.9635562,367,WESTERN DR,A,,,,95060,,c7780e28e5d042e3
-122.0580189,36.9635562,367,WESTERN DR,J,,,,95060,,4a8c9f4c46ad5e3b
-122.0580189,36.9635562,367,WESTERN DR,M,,,,95060,,6d8aab9d040c4b2f
-122.0580189,36.9635562,367,WESTERN DR,G,,,,95060,,8b970b0cfb54216d
-122.0580189,36.9635562,367,WESTERN DR,F,,,,95060,,9bad7f1fded7435b
-122.0580189,36.9635562,367,WESTERN DR,K,,,,95060,,15a02d35457fe3b2
-122.0580189,36.9635562,367,WESTERN DR,L,,,,95060,,6941ca68b98dc7de
-122.0580189,36.9635562,367,WESTERN DR,N,,,,95060,,52af52c3c4cd3322
-122.0580189,36.9635562,367,WESTERN DR,P,,,,95060,,7e11a02e35f6d688
-122.0580189,36.9635562,369,WESTERN DR,,,,,95060,,5a1a4c75841b5fd2
-122.0580189,36.9635562,369,WESTERN DR,A,,,,95060,,29c18e7c395b13f3
