         104484088 function calls (104183324 primitive calls) in 707.926 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    82532    0.501    0.000    1.125    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
        1    0.046    0.046    1.111    1.111 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
   366616    0.855    0.000    0.855    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:552(value_type)
   183310    0.841    0.000    0.841    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3183(value_types)
   190891    0.609    0.000    0.833    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:628(nodes)
        3    0.047    0.016    0.741    0.247 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
   274959    0.740    0.000    0.740    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1376(__init__)
  2523170    0.689    0.000    0.689    0.000 {method 'append' of 'list' objects}
    82532    0.105    0.000    0.659    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
        1    0.023    0.023    0.639    0.639 /Users/fkauker/Documents/code/link/link/solve/util.py:301(make_o_graph)
    47800    0.212    0.000    0.628    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:365(issubdtype)
   320781    0.583    0.000    0.583    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:811(reserve)
        1    0.000    0.000    0.560    0.560 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
        2    0.000    0.000    0.560    0.280 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
    50726    0.337    0.000    0.557    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:180(__instancecheck__)
        1    0.000    0.000    0.552    0.552 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
    82532    0.178    0.000    0.524    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
    35308    0.032    0.000    0.494    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
     4171    0.014    0.000    0.490    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
    42295    0.045    0.000    0.463    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
   412432    0.450    0.000    0.450    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2868(num_vertices)
    45825    0.352    0.000    0.446    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:568(add_edge)
        1    0.031    0.031    0.423    0.423 /Users/fkauker/Documents/code/link/link/solve/nx2gt.py:35(nx2gt)
   870693    0.421    0.000    0.421    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:541(get_graph)
    42295    0.066    0.000    0.418    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
     6227    0.010    0.000    0.404    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
    95600    0.233    0.000    0.395    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:293(issubclass_)
     6227    0.386    0.000    0.386    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
    82532    0.207    0.000    0.383    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
   186251    0.357    0.000    0.357    0.000 {method 'view' of 'numpy.ndarray' objects}
   165064    0.326    0.000    0.355    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
      975    0.004    0.000    0.326    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1463(__getitem__)
    99922    0.323    0.000    0.323    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1383(__getitem__)
      975    0.007    0.000    0.320    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1854(_getitem_axis)
    38125    0.093    0.000    0.304    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
    82532    0.206    0.000    0.296    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/predicates.py:23(__call__)
        1    0.037    0.037    0.294    0.294 /anaconda3/envs/link/lib/python3.6/json/__init__.py:120(dump)
    91653    0.293    0.000    0.293    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1323(__init__)
   149488    0.127    0.000    0.275    0.000 {method 'update' of 'dict' objects}
  1298146    0.268    0.000    0.268    0.000 {built-in method builtins.id}
    42295    0.205    0.000    0.265    0.000 {shapely.speedups._speedups.geos_linestring_from_py}
     4170    0.100    0.000    0.256    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2049(add_edge)
     1956    0.023    0.000    0.251    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:166(__init__)
      975    0.002    0.000    0.240    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:124(_get_label)
      975    0.016    0.000    0.237    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:2893(xs)
   101160    0.023    0.000    0.226    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:412(_iterencode)
   190891    0.224    0.000    0.224    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:167(__init__)
    98502    0.220    0.000    0.220    0.000 /anaconda3/envs/link/lib/python3.6/_weakrefset.py:70(__contains__)
    45826    0.067    0.000    0.208    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1499(__getattr__)
270830/101160    0.094    0.000    0.203    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:333(_iterencode_dict)
   183305    0.203    0.000    0.203    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2577(set_directed)
        1    0.000    0.000    0.188    0.188 /Users/fkauker/Documents/code/link/link/solve/util.py:176(make_tb_objects)
   138871    0.187    0.000    0.187    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:222(empty)
   157203    0.186    0.000    0.186    0.000 {built-in method builtins.issubclass}
137038/101152    0.056    0.000    0.180    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:277(_iterencode_list)
    46265    0.034    0.000    0.177    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:233(__del__)
        1    0.000    0.000    0.154    0.154 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:953(to_directed)
    45826    0.073    0.000    0.147    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:919(_check_prop_writable)
52972/12456    0.068    0.000    0.146    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:132(deepcopy)
   183300    0.143    0.000    0.143    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:908(_set_pmap)
    91651    0.143    0.000    0.143    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2264(_get_edge_index_range)
   190880    0.143    0.000    0.143    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:177(__getitem__)
        1    0.000    0.000    0.142    0.142 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:864(to_undirected)
286180/277373    0.134    0.000    0.142    0.000 {built-in method builtins.len}
    12510    0.031    0.000    0.137    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:337(add_edge)
    45825    0.080    0.000    0.124    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:925(_check_prop_scalar)
   733231    0.118    0.000    0.118    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2922(__get_base)
     1964    0.012    0.000    0.111    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:4019(_sanitize_array)
     8340    0.090    0.000    0.103    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:302(new_edge_key)
    12456    0.027    0.000    0.100    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:236(_deepcopy_dict)
    45825    0.098    0.000    0.098    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3399(_vt_init)
     2925    0.009    0.000    0.096    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:764(__getitem__)
        1    0.011    0.011    0.091    0.091 /Users/fkauker/Documents/code/link/link/solve/util.py:256(create_geojson)
   268963    0.090    0.000    0.090    0.000 {method 'get' of 'dict' objects}
      976    0.003    0.000    0.087    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/frame.py:730(iterrows)
     2925    0.015    0.000    0.084    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:3090(get_value)
   413636    0.081    0.000    0.081    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:253(_geom)
     1958    0.005    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:4036(_try_cast)
   274956    0.075    0.000    0.075    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3169(__get_base)
     8271    0.068    0.000    0.074    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:459(__setitem__)
    45826    0.073    0.000    0.073    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:795(is_writable)
     4171    0.011    0.000    0.072    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1002(<genexpr>)
        2    0.013    0.007    0.070    0.035 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:487(add_nodes_from)
    49996    0.070    0.000    0.070    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2177(<lambda>)
    46303    0.049    0.000    0.070    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:257(_geom)
        1    0.041    0.041    0.067    0.067 /Users/fkauker/Documents/code/link/link/solve/util.py:211(<dictcomp>)
    82532    0.047    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/topology.py:16(_validate)
     1956    0.008    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4639(__init__)
   137478    0.053    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2230(_get_vertex_index)
     4008    0.005    0.000    0.051    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:37(__init__)
     2931    0.008    0.000    0.051    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4362(__getattr__)
      975    0.005    0.000    0.051    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1762(_validate_key)
     2058    0.003    0.000    0.049    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:920(<genexpr>)
        9    0.000    0.000    0.047    0.005 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/functions.py:171(__call__)
        9    0.047    0.005    0.047    0.005 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/functions.py:101(__call__)
    45825    0.046    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2708(get_vertex_filter)
   250858    0.046    0.000    0.046    0.000 {built-in method _ctypes.byref}
     4008    0.007    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:127(_set_coords)
   183310    0.045    0.000    0.045    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:140(_to_str)
     1962    0.006    0.000    0.042    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:3191(make_block)
        1    0.011    0.011    0.042    0.042 /Users/fkauker/Documents/code/link/link/solve/util.py:81(make_prox_graph)
     4171    0.006    0.000    0.041    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:928(<genexpr>)
    91652    0.040    0.000    0.040    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2624(set_filters)
        1    0.024    0.024    0.040    0.040 /Users/fkauker/Documents/code/link/link/solve/util.py:214(<listcomp>)
    12510    0.014    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:416(__getitem__)
        1    0.005    0.005    0.038    0.038 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:421(add_nodes_from)
        1    0.000    0.000    0.037    0.037 /Users/fkauker/Documents/code/link/link/solve/pmed.py:9(solve)
     2057    0.036    0.000    0.036    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1948(add_vertex)
    33394    0.026    0.000    0.034    0.000 {built-in method builtins.getattr}
     2058    0.001    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1001(<genexpr>)
     1958    0.013    0.000    0.031    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:853(maybe_castable)
   101159    0.031    0.000    0.031    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     4008    0.024    0.000    0.031    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:191(geos_point_from_py)
    49926    0.030    0.000    0.030    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2171(<lambda>)
    82532    0.029    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:41(__init__)
      975    0.004    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:255(_convert_scalar_indexer)
     4900    0.004    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/inference.py:251(is_list_like)
    45826    0.020    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    82532    0.026    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/impl.py:56(__getitem__)
     3900    0.008    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:1647(_convert_scalar_indexer)
     3919    0.012    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4378(__setattr__)
     1950    0.017    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1965(pandas_dtype)
     1022    0.002    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:53(x)
        1    0.001    0.001    0.023    0.023 /Users/fkauker/Documents/code/link/link/solve/util.py:185(<listcomp>)
        1    0.002    0.002    0.023    0.023 /Users/fkauker/Documents/code/link/link/solve/util.py:186(<listcomp>)
      985    0.006    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:971(maybe_cast_to_datetime)
     1022    0.002    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:58(y)
     1970    0.005    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:3148(get_block_type)
     5850    0.007    0.000    0.021    0.000 {pandas._libs.lib.values_from_object}
    16724    0.008    0.000    0.021    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/generic.py:7(_check)
    12513    0.016    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:805(<genexpr>)
     1975    0.007    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_dtype.py:319(_name_get)
     8340    0.016    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:331(add_edge)
      975    0.003    0.000    0.018    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/numeric.py:179(_convert_scalar_indexer)
        1    0.000    0.000    0.017    0.017 /anaconda3/envs/link/lib/python3.6/json/__init__.py:274(load)
    12510    0.012    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:389(edge_ok)
    12456    0.014    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:252(_keep_alive)
        1    0.000    0.000    0.016    0.016 /anaconda3/envs/link/lib/python3.6/json/__init__.py:302(loads)
        1    0.000    0.000    0.016    0.016 /anaconda3/envs/link/lib/python3.6/json/decoder.py:334(decode)
        1    0.016    0.016    0.016    0.016 /anaconda3/envs/link/lib/python3.6/json/decoder.py:345(raw_decode)
    82532    0.016    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geos.py:545(errcheck_predicate)
      979    0.002    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1629(is_extension_type)
      975    0.001    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:164(_validate_dtype)
     9788    0.016    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:223(floatstr)
     3900    0.004    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:390(_get_axis)
    16624    0.012    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:102(__getitem__)
     2925    0.002    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:476(get_values)
     2955    0.002    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:122(is_sparse)
      987    0.004    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:3071(get_loc)
    74/32    0.000    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/functools.py:802(wrapper)
     1962    0.007    0.000    0.014    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:116(__init__)
     8340    0.004    0.000    0.014    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:372(new_node_ok)
     1950    0.001    0.000    0.013    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:2553(is_list_like_indexer)
     2925    0.005    0.000    0.013    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4752(get_values)
    16680    0.010    0.000    0.013    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:81(__getitem__)
     1950    0.002    0.000    0.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/common.py:100(is_bool_indexer)
        4    0.000    0.000    0.012    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/pandas2ri.py:57(py2ri_pandasdataframe)
     6227    0.005    0.000    0.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:296(__getitem__)
     8340    0.003    0.000    0.010    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:294(<genexpr>)
     1950    0.007    0.000    0.010    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:4117(_maybe_cast_indexer)
    12325    0.010    0.000    0.010    0.000 {built-in method builtins.hasattr}
     4170    0.007    0.000    0.010    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:370(__getitem__)
    12457    0.007    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:676(items)
     1967    0.001    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:227(is_datetimetz)
      976    0.001    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4433(_consolidate_inplace)
     8342    0.007    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:283(adj)
     2925    0.008    0.000    0.008    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
    62309    0.008    0.000    0.008    0.000 {method 'items' of 'dict' objects}
     4171    0.004    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:291(__iter__)
     2961    0.003    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:412(dtype)
     2943    0.002    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:465(_values)
    45820    0.008    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:45(__init__)
     1956    0.004    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:401(name)
      975    0.002    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:2101(_can_hold_identifiers_and_holds_name)
     5906    0.005    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
      976    0.002    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4423(_protect_consolidate)
     3900    0.005    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:377(_get_axis_name)
     2957    0.003    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:369(is_datetime64tz_dtype)
     1966    0.002    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:332(is_datetime64_dtype)
