         6585877 function calls (6332357 primitive calls) in 15.801 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1950    0.001    0.000    0.011    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:2553(is_list_like_indexer)
     4170    0.007    0.000    0.010    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:370(__getitem__)
    12457    0.007    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:676(items)
     1950    0.002    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/common.py:100(is_bool_indexer)
     6831    0.009    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:811(reserve)
    12325    0.009    0.000    0.009    0.000 {built-in method builtins.hasattr}
     8802    0.009    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/_weakrefset.py:70(__contains__)
    62130    0.009    0.000    0.009    0.000 {method 'items' of 'dict' objects}
    22653    0.009    0.000    0.009    0.000 {built-in method builtins.issubclass}
    45820    0.009    0.000    0.009    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:45(__init__)
     4171    0.004    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:291(__iter__)
      975    0.007    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:568(add_edge)
     1950    0.006    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:4117(_maybe_cast_indexer)
     8340    0.008    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:302(new_edge_key)
     8342    0.006    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:283(adj)
     6851    0.008    0.000    0.008    0.000 {method 'view' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.008    0.002 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/pandas2ri.py:57(py2ri_pandasdataframe)
     1967    0.001    0.000    0.008    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:227(is_datetimetz)
      976    0.001    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4433(_consolidate_inplace)
     8782    0.007    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2868(num_vertices)
        2    0.001    0.000    0.007    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:27(connected_components)
    18543    0.007    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:541(get_graph)
     2961    0.002    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:412(dtype)
     2943    0.002    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:465(_values)
     2925    0.007    0.000    0.007    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
      975    0.002    0.000    0.007    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:2101(_can_hold_identifiers_and_holds_name)
     2057    0.005    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:387(__getitem__)
      976    0.002    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4423(_protect_consolidate)
     2058    0.002    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:199(_plain_bfs)
     5906    0.004    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
     3900    0.004    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:377(_get_axis_name)
     1956    0.003    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:401(name)
     2957    0.002    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:369(is_datetime64tz_dtype)
    27415    0.006    0.000    0.006    0.000 {built-in method _json.encode_basestring_ascii}
     1966    0.002    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:332(is_datetime64_dtype)
     2058    0.001    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:946(<genexpr>)
     1953    0.006    0.000    0.006    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1323(__init__)
     4170    0.005    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:285(adj)
     8807    0.004    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:641(__len__)
      975    0.003    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/range.py:491(__getitem__)
     1962    0.005    0.000    0.005    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
    20794    0.005    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/filters.py:58(__call__)
      979    0.001    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:195(is_categorical)
     3956    0.003    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/base.py:61(is_dtype)
     1956    0.004    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:365(_set_axis)
     2943    0.003    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4745(internal_values)
     2961    0.003    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4718(dtype)
      976    0.002    0.000    0.005    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4436(f)
    40516    0.004    0.000    0.004    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:190(_deepcopy_atomic)
     2925    0.002    0.000    0.004    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:222(to_dense)
        5    0.000    0.000    0.004    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/frame.py:7349(_arrays_to_mgr)
     8285    0.003    0.000    0.004    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:51(__iter__)
