         57782067 function calls (56483181 primitive calls) in 142.503 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   971560    0.213    0.000    0.213    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/impl.py:56(__getitem__)
    19260    0.013    0.000    0.193    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:560(get_array)
        1    0.000    0.000    0.193    0.193 /anaconda3/envs/link/lib/python3.6/json/__init__.py:274(load)
        1    0.000    0.000    0.186    0.186 /anaconda3/envs/link/lib/python3.6/json/__init__.py:302(loads)
        1    0.000    0.000    0.186    0.186 /anaconda3/envs/link/lib/python3.6/json/decoder.py:334(decode)
        1    0.174    0.174    0.186    0.186 /anaconda3/envs/link/lib/python3.6/json/decoder.py:345(raw_decode)
        1    0.027    0.027    0.185    0.185 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:421(add_nodes_from)
    19260    0.090    0.000    0.181    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:582(_get_data)
     9636    0.023    0.000    0.170    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4639(__init__)
    33711    0.088    0.000    0.167    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:393(_get_any)
    14451    0.024    0.000    0.162    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4362(__getattr__)
    11987    0.007    0.000    0.156    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:920(<genexpr>)
    11315    0.007    0.000    0.153    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1001(<genexpr>)
     4815    0.016    0.000    0.153    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:1762(_validate_key)
    21786    0.122    0.000    0.146    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:191(geos_point_from_py)
   971560    0.146    0.000    0.146    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geos.py:545(errcheck_predicate)
     4816    0.004    0.000    0.137    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2293(new_property)
     9642    0.019    0.000    0.133    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:3191(make_block)
    28903    0.037    0.000    0.119    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:270(_converter)
     4815    0.006    0.000    0.117    0.000 {method 'max' of 'numpy.ndarray' objects}
    38541    0.059    0.000    0.117    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:208(_type_alias)
    48880    0.104    0.000    0.113    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:283(adj)
     4815    0.003    0.000    0.111    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
    48836    0.093    0.000    0.109    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:331(add_edge)
     4821    0.108    0.000    0.108    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    69375    0.085    0.000    0.105    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:805(<genexpr>)
   952834    0.104    0.000    0.104    0.000 {method 'add' of 'set' objects}
     4815    0.007    0.000    0.102    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:662(<lambda>)
   504345    0.102    0.000    0.102    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   163954    0.073    0.000    0.100    0.000 {built-in method builtins.getattr}
     9638    0.039    0.000    0.100    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:853(maybe_castable)
     4815    0.057    0.000    0.096    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:615(__get_set_f_array)
    73254    0.068    0.000    0.095    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:389(edge_ok)
320634/277267    0.067    0.000    0.095    0.000 {built-in method builtins.len}
   570201    0.087    0.000    0.087    0.000 {method 'append' of 'list' objects}
     4815    0.012    0.000    0.086    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:255(_convert_scalar_indexer)
    28903    0.017    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:438(__del__)
        1    0.004    0.004    0.085    0.085 /Users/fkauker/Documents/code/link/link/solve/util.py:185(<listcomp>)
        1    0.004    0.004    0.084    0.084 /Users/fkauker/Documents/code/link/link/solve/util.py:186(<listcomp>)
   715662    0.083    0.000    0.083    0.000 {built-in method builtins.id}
28904/28903    0.024    0.000    0.082    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:231(_python_type)
    19260    0.027    0.000    0.081    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:1647(_convert_scalar_indexer)
     4816    0.006    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:53(x)
     4816    0.006    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:58(y)
    19260    0.034    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:914(__new__)
    19279    0.038    0.000    0.078    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4378(__setattr__)
    24100    0.012    0.000    0.077    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/inference.py:251(is_list_like)
    48836    0.021    0.000    0.076    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:372(new_node_ok)
    28903    0.066    0.000    0.075    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:428(__register_map)
     4825    0.020    0.000    0.075    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:971(maybe_cast_to_datetime)
    95260    0.061    0.000    0.074    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:102(__getitem__)
    70844    0.058    0.000    0.073    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:252(_keep_alive)
    14470    0.025    0.000    0.073    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:365(issubdtype)
    48195    0.072    0.000    0.072    0.000 {built-in method numpy.array}
    28916    0.040    0.000    0.070    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:180(__instancecheck__)
     9650    0.019    0.000    0.069    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:3148(get_block_type)
     9630    0.049    0.000    0.069    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1965(pandas_dtype)
    24103    0.011    0.000    0.068    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numeric.py:469(asarray)
    28903    0.059    0.000    0.068    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:433(__unregister_map)
    28890    0.020    0.000    0.066    0.000 {pandas._libs.lib.values_from_object}
    36404    0.027    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:296(__getitem__)
    82004    0.028    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/generic.py:7(_check)
    95084    0.050    0.000    0.064    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:81(__getitem__)
     9655    0.022    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_dtype.py:319(_name_get)
    48836    0.018    0.000    0.058    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:294(<genexpr>)
    19270    0.055    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3183(value_types)
    48806    0.055    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:223(floatstr)
    53701    0.055    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1383(__getitem__)
     4819    0.006    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1629(is_extension_type)
     4815    0.011    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/numeric.py:179(_convert_scalar_indexer)
    24418    0.037    0.000    0.051    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:370(__getitem__)
    70929    0.037    0.000    0.048    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:676(items)
    19260    0.014    0.000    0.047    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:390(_get_axis)
    14445    0.007    0.000    0.047    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:476(get_values)
     4815    0.004    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:164(_validate_dtype)
    14475    0.006    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:122(is_sparse)
    38536    0.045    0.000    0.045    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:552(value_type)
    28940    0.025    0.000    0.045    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:293(issubclass_)
     9642    0.023    0.000    0.045    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:116(__init__)
    28899    0.045    0.000    0.045    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1376(__init__)
    33711    0.043    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:811(reserve)
     4827    0.011    0.000    0.042    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:3071(get_loc)
    68128    0.041    0.000    0.041    0.000 {built-in method builtins.hasattr}
    24461    0.021    0.000    0.041    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:291(__iter__)
   262352    0.041    0.000    0.041    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:45(__init__)
     9630    0.005    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexing.py:2553(is_list_like_indexer)
   341244    0.039    0.000    0.039    0.000 {method 'items' of 'dict' objects}
    14445    0.016    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4752(get_values)
       44    0.004    0.000    0.038    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:27(connected_components)
    12029    0.006    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:946(<genexpr>)
     9630    0.008    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/common.py:100(is_bool_indexer)
    12029    0.011    0.000    0.034    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:199(_plain_bfs)
    11986    0.024    0.000    0.034    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:387(__getitem__)
   110973    0.034    0.000    0.034    0.000 {built-in method builtins.issubclass}
     4815    0.027    0.000    0.033    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:568(add_edge)
     9647    0.005    0.000    0.031    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:227(is_datetimetz)
    43362    0.030    0.000    0.030    0.000 /anaconda3/envs/link/lib/python3.6/_weakrefset.py:70(__contains__)
   121644    0.029    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/filters.py:58(__call__)
     9630    0.019    0.000    0.028    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:4117(_maybe_cast_indexer)
     4816    0.004    0.000    0.028    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4433(_consolidate_inplace)
        9    0.000    0.000    0.028    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/functions.py:171(__call__)
        9    0.027    0.003    0.028    0.003 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/functions.py:101(__call__)
    14463    0.008    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:465(_values)
    14481    0.009    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:412(dtype)
    43342    0.027    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2868(num_vertices)
    91503    0.027    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:541(get_graph)
    19260    0.018    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:377(_get_axis_name)
    28946    0.017    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
   138289    0.025    0.000    0.025    0.000 {built-in method _json.encode_basestring_ascii}
    23124    0.021    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:285(adj)
     9636    0.013    0.000    0.024    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:401(name)
     4816    0.007    0.000    0.024    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4423(_protect_consolidate)
     4815    0.005    0.000    0.024    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:2101(_can_hold_identifiers_and_holds_name)
    33731    0.024    0.000    0.024    0.000 {method 'view' of 'numpy.ndarray' objects}
    71690    0.024    0.000    0.024    0.000 {method 'copy' of 'dict' objects}
     9646    0.007    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:332(is_datetime64_dtype)
    14477    0.008    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:369(is_datetime64tz_dtype)
   225710    0.023    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:190(_deepcopy_atomic)
    46425    0.014    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:51(__iter__)
    14445    0.022    0.000    0.022    0.000 {method 'get_value' of 'pandas._libs.index.IndexEngine' objects}
    43367    0.015    0.000    0.021    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/base.py:641(__len__)
     4815    0.011    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/indexes/range.py:491(__getitem__)
    19316    0.012    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/base.py:61(is_dtype)
    74/32    0.000    0.000    0.019    0.001 /anaconda3/envs/link/lib/python3.6/functools.py:802(wrapper)
    14463    0.012    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4745(internal_values)
     4819    0.003    0.000    0.018    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/dtypes/common.py:195(is_categorical)
    14481    0.011    0.000    0.018    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/internals.py:4718(dtype)
     9642    0.018    0.000    0.018    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
    95084    0.018    0.000    0.018    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:54(__getitem__)
     9636    0.013    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:365(_set_axis)
        4    0.000    0.000    0.017    0.004 /anaconda3/envs/link/lib/python3.6/site-packages/rpy2/robjects/pandas2ri.py:57(py2ri_pandasdataframe)
     4816    0.006    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/generic.py:4436(f)
     9636    0.009    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/pandas/core/series.py:405(name)
